transectid,exp_id,start_datetime,end_datetime,campaing,region,country,country_code,timezone,reef_name,reef_type,sub_region,local_region,transects_reef_section,transects_type,transects_se_type,expedition_day,duration,transects_length,dive_maximum_depth,dive_visibility,dive_temperature,dive_start_lat,dive_start_lng,dive_end_lat,dive_end_lng,dive_team,dive_divers,tech_stereo_gopro,tech_stereo_gopro_valid,tech_stereo_gopro_comments,tech_stereo_gopro_name,tech_gopro_name,tech_altimeter,tech_altimeter_valid,tech_altimeter_synced,tech_altimeter_name,tech_altimeter_comments,tech_imu,tech_gps,tech_sensor,tech_floatie_gopro,tech_lasers,tech_sv_valid,tech_sv_camera,tech_sv_tilted,tech_sv_image_numbers,tech_sv_comments,tech_sv_name,tech_sv_issues,tech_engagement_notes,obs_topography,obs_reef_cover,obs_fish_life,obs_disease_incidence,obs_bleaching_intensity,obs_human_impacts,dive_observations
38019,38,2015-08-26 12:18:12,2015-08-26 13:08:52,Hawai,Pacific,United States,us,-10,Molokai island,Fringing reef,Hawaii,Hawaii,Kamalo,Shallow,Scientific,16,0,0,0,0,0,,,,,3,"Anjani Ganase, Manuel Gonzalez",Yes,Yes,,,,Yes,Yes,Yes,,UWE #1 Logger. Micron Sensor,Yes,Yes,Yes,None,No,Yes,2b,Yes,1167-2087,,,,,Terrace,Coral (>60%),Abundant small sizes,None,None,None,Rolling/undulating topography dominated by Montipora spp. Small Pavona spp colonies appeared commonly along the transect. This transect was repeated on the 24.08/2015.
38028,38,2015-08-27 10:23:07,2015-08-27 11:10:14,Hawai,Pacific,United States,us,-10,Maui island,Rocky reef,Hawaii,Hawaii,Manawainui,Shallow,Scientific,17,0,0,0,0,0,,,,,7,"Manuel Gonzalez, Pete Dalton",Yes,Yes,,,,Yes,Yes,Yes,,UWE #1 Logger. Micron Sensor,Yes,Yes,Yes,None,No,Yes,2b,Yes,23-919,,,,,,,,,,,
38029,38,2015-08-27 12:21:47,2015-08-27 13:07:58,Hawai,Pacific,United States,us,-10,Maui island,Rocky reef,Hawaii,Hawaii,Niniali'i,Shallow,Scientific,17,0,0,0,0,0,,,,,8,"Anajani Ganase, Ana Herrera",Yes,Yes,,,,Yes,Yes,Yes,,UWE #1 Logger. Micron Sensor,Yes,Yes,Yes,None,No,Yes,2b,Yes,973-1873,,,,,Terrace. Rocky outcrops like spoors and grooves,Patchy. Coral and granititic rock dominated along the transect,Abundant smalll fish,None,Common on Pocillopora spp,Large amount of anchors and fishing lines on the reef,"Where coral dominated massive colonies of Porites spp were the most common species. However, patches of Pocillopora appeared across the transect. Noticeable abundance of Parrotfish, Surgeonfish and grunts. Common sea urching, but not as a abundant as other reef sites. High abundance of Peacock grouper (invasive species)."
38030,38,2015-08-27 14:15:12,2015-08-27 15:00:52,Hawai,Pacific,United States,us,-10,Maui island,Rocky reef,Hawaii,Hawaii,Pohakueaua Point,Shallow,Scientific,17,0,0,0,0,0,,,,,7,"Manuel Gonzalez, Pete Dalton",Yes,Yes,,,,Yes,Yes,Yes,,UWE #1 Logger. Micron Sensor,Yes,Yes,Yes,None,No,Yes,2b,Yes,1893-2766,,,,,,,,,,,
38031,38,2015-08-28 08:43:53,2015-08-28 09:33:40,Hawai,Pacific,United States,us,-10,Maui island,,Hawaii,Hawaii,Baldwin beach,Shallow,Scientific,18,0,0,0,0,0,,,,,8,"Anajani Ganase, Ana Herrera",Yes,Yes,,,,Yes,Yes,Yes,,UWE #1 Logger. Micron Sensor,Yes,No,Yes,None,No,No,2b,Yes,27-993,GPS wasn't on during the dive,,GPS wasn't on during the dive,,,,,,,,
38032,38,2015-08-28 10:47:58,2015-08-28 11:34:36,Hawai,Pacific,United States,us,-10,Maui island,Rocky reef,Hawaii,Hawaii,Waihe'e Point,Shallow,Scientific/Engagement,18,0,0,0,15,28,,,,,7,"Manuel Gonzalez, Pete Dalton",Yes,Yes,,,,Yes,Yes,Yes,,UWE #1 Logger. Micron Sensor,Yes,Yes,Yes,None,No,Yes,2b,Yes,1112-2017,,,,"Rocky boulders and high abundance of fish. Engagement at the beginning of the dive. However, throughout the dive there may be sections interesting for engagement.",Mixed,Granitic rock,Abundant,None,Very rare,None,"Rocky reef, where pocillopora dominated the coral composition, patchly distributed on top of rocky boulders. Crown-of-Thorn starfish present. Large parrotfish abundant throughout the dive. Small and encrusting Pavona spp coral appeared communly through the transect. First time we observed softcoral (Sinnularia-like) scattered thought the transect."
38033,38,2015-08-28 12:56:32,2015-08-28 13:41:12,Hawai,Pacific,United States,us,-10,Maui island,Fringing reef,Hawaii,Hawaii,Kahului Point,Shallow,Scientific/Engagement,18,0,0,0,0,0,,,,,8,"Anajani Ganase, Ana Herrera",Yes,Yes,,,,Yes,Yes,Yes,,UWE #1 Logger. Micron Sensor,Yes,Yes,Yes,None,No,Yes,2b,Yes,2065-2978,,,,,Spoors and Grooves,Coral. Montipora spp,,,,,
38034,38,2015-08-29 09:22:08,2015-08-29 09:31:22,Hawai,Pacific,United States,us,-10,Maui island,Rocky reef,Hawaii,Hawaii,Ahihi Bay,Shallow,Scientific,19,0,0,0,2,28,,,,,8,"Anajani Ganase, Ana Herrera",Yes,Yes,,,,Yes,Yes,Yes,,UWE #1 Logger. Micron Sensor,Yes,Yes,Yes,None,No,Yes,2b,Yes,18-198,,,,,Terrace and rock boulders,Coral and fleshy macroalgae,Poor,None,Rare on Porites spp,None,9 min dive because the visibility was very poor. Montipora and Porites compressa dominated the coral cover.
38035,38,2015-08-29 10:37:04,2015-08-29 11:20:22,Hawai,Pacific,United States,us,-10,Maui island,Patch reef,Hawaii,Hawaii,Kama'ole Beach,Shallow,Scientific,19,0,0,0,5,28,,,,,4,"Peter Dalton, Ana Herrera",Yes,Yes,,,,Yes,Yes,Yes,,UWE #1 Logger. Micron Sensor,Yes,Yes,Yes,None,No,Yes,2b,Yes,218-950,,,,,,,,,,,Survey conducted at 10-12 meter depth and offshore.
38036,38,2015-08-29 12:46:44,2015-08-29 13:37:00,Hawai,Pacific,United States,us,-10,Maui island,Rocky reef,Hawaii,Hawaii,Ma'alea west,Shallow,Scientific,19,0,0,0,15,28,,,,,5,"Peter Dalton, Anjani Ganase",Yes,Yes,,,,Yes,Yes,Yes,,UWE #1 Logger. Micron Sensor,Yes,Yes,Yes,None,No,Yes,2b,Yes,978-1932,,,,,Terrace. Rocky outcrops like spoors and grooves,Mixed between corals and rocks,Abundant small fish,None,Common on Pocillopora and Porites,Fishing lines and hooks,Bleaching was common and perhaps the most common among other dives in Hawaii. Schools of grunts and high abundance of sea urchins. Pavona spp common. Favidae coral.
38037,38,2015-08-30 08:09:02,2015-08-30 08:56:13,Hawai,Pacific,United States,us,-10,Lanai island,Fringing reef,Hawaii,Hawaii,Kapua,Shallow,Scientific,20,0,0,0,5,28,,,,,6,"Manuel Gonzalez, Ana Herrera",Yes,Yes,,,,Yes,Yes,Yes,,UWE #1 Logger. Micron Sensor,Yes,Yes,Yes,None,No,Yes,2b,Yes,11-982,,,,,Shallow Spoors and Grooves,Coral (40%),Abundant small fish,None,Very rare on Pocillopora spp and Porites compressa,Sedimentation. Fish lines,Low coral cover and relief at the beginning of the transect. Reef turned into shallow spoors and grooves where coral cover is higher. Schools of grunts. Abundant Parrotfish and Peacock grouper (invasive species). Abundant macroalgae.
38038,38,2015-08-30 09:55:58,2015-08-30 10:25:52,Hawai,Pacific,United States,us,-10,Lanai island,Sand flat,Hawaii,Hawaii,Lanai South,Shallow,Scientific,20,0,0,0,10,28,,,,,7,"Manuel Gonzalez, Pete Dalton",Yes,Yes,,,,Yes,Yes,Yes,,UWE #1 Logger. Micron Sensor,Yes,Yes,Yes,None,No,Yes,2b,Yes,983-1533,,,,,Sand flat,Sand,Abundant,None,None,None,No coral reef was observed at the 10m depth mark. Survey was done at 6m depth for most of the dive where spoors and grooves were observed in patches along the transect. Dive was aborted after 30min because no reef structure was observed.
38039,38,2015-08-30 11:10:52,2015-08-30 12:51:34,Hawai,Pacific,United States,us,-10,Lanai island,Rocky reef,Hawaii,Hawaii,Cathedrals,Shallow,Engagement,20,0,0,0,20,28,,,,,7,"Manuel Gonzalez, Pete Dalton",No,No,,,,No,No,,,NA,Yes,Yes,Yes,None,No,Yes,2b,Yes,1536-1703,,,,"High coral cover. Swim through. High fish abundance. Two different runs: 1) Coral High coral cover, small archway. Channel in between coral mountains. 2) Swin through.",,,,,,,
38040,38,2015-08-30 12:05:05,2015-08-30 12:51:34,Hawai,Pacific,United States,us,-10,Lanai island,Rocky reef,Hawaii,Hawaii,Lanai Sout west,Shallow,Scientific,21,0,0,0,20,28,,,,,4,"Peter Dalton, Ana Herrera",Yes,Yes,,,,Yes,Yes,Yes,,UWE #1 Logger. Micron Sensor,Yes,Yes,Yes,None,No,Yes,2b,Yes,1705-2664,,,,,Mixed,Coral (80%),Abundant,None,Common on Porites compressa,Sedimentation. Fish lines,"High diversity of corals. Low density of sea urchins. Large terminal phase parrotfish observed, although initial phases were the most common."
38041,38,2015-08-31 08:53:49,2015-08-31 09:52:35,Hawai,Pacific,United States,us,-10,Maui island,Fringing and Rocky reef,Hawaii,Hawaii,Honolua Bay,Shallow,Scientific,21,0,0,0,15,28,,,,,3,"Anjani Ganase, Manuel Gonzalez",Yes,Yes,,,,Yes,Yes,Yes,,UWE #1 Logger. Micron Sensor,Yes,Yes,Yes,None,No,Yes,2b,Yes,51-902,,,,,Mixed. Terrace and Spoors and Grooves,Mixed,Average,None,Rare,Sedimentation,"The transect started inside a sheltered bay where coral development was high. Howver, large coral moratlity was observed and terrigneous sediment was trapped on macroalgae and long-turf mat. Coral cover was patchy, dominated by montipora, Porites and Pocillopora. Two apprently different species of Montipora observed, both of them with encrusting or plate morphologies. Reef in this section finsihed at about 12m depth. After exhiting the bay, reef turned into solid pavement where pocillopora colonies were sparse. Following this section, rocky spoors and grooves dominated the topograpphy where Porites compressa and massive forms dominated the coral composition. Coral cover , however, has low (10-20%). COTS observed, although at very low densities."
38042,38,2015-08-31 10:55:26,2015-08-31 11:27:04,Hawai,Pacific,United States,us,-10,Maui island,,Hawaii,Hawaii,Kahana Kai'a,Shallow,Scientific,21,0,0,0,15,28,,,,,4,"Peter Dalton, Ana Herrera",Yes,Yes,,,,Yes,Yes,Yes,,UWE #1 Logger. Micron Sensor,Yes,Yes,Yes,None,No,Yes,2b,Yes,934-1553,,,,,,,,,,,
38043,38,2015-08-31 12:39:52,2015-08-31 13:20:23,Hawai,Pacific,United States,us,-10,Maui island,Patch reef,Hawaii,Hawaii,Kahekili,Shallow,Scientific/Engagement,21,0,0,0,20,28,,,,,3,"Anjani Ganase, Manuel Gonzalez",Yes,No,Sync cable didn't link both cameras. Videos were not labeled for left and right camera automatically. One camera did not capture videos consistently along transect,,,Yes,Yes,Yes,,UWE #1 Logger. Micron Sensor,Yes,Yes,Yes,None,No,Yes,2b,Yes,1582-2474,,,,Engagement dive at tend of the transect. Followed small grooves in the reef. Finger coral beads on eaither side. Fish abundant.,Terrace,Porites compressa and sand,Abundant small sizes,None,Very rare,Fish lines,Large medows of Porites compressa dominated the reef. Sections of sand flats in between reef patches. The reef turned into spoors and grooves towards the end of the transect. Small Montipora and Pocillopora colonies appeared in between branches of Porites compressa. Patches of Hallimeda appeared on sand flats. Abundant trumpetfish and yellow tang surgeonfish.
38044,38,2015-09-01 08:57:19,2015-09-01 09:32:43,Hawai,Pacific,United States,us,-10,Maui island,Fringing,Hawaii,Hawaii,Ukumehahe,Shallow,Scientific/Engagement,22,0,0,0,20,28,,,,,8,"Anajani Ganase, Ana Herrera",Yes,Yes,,,,No,No,,,"Altimeter appeared to work fine, but no data was logged for this dive",Yes,Yes,Yes,None,No,Yes,2b,Yes,39-762,,,,"End of the transect. Onlulatting coral mounts. High coral cover of finger-like coral meadows. Very high visibility. The engagement followed a groove in the reef, showing high coral cover on either side.",Gentle slope,Coral,Abundant small sizes,None,Common on Pocillopora and Montipora,None,High diversity of corals throughout the transect. Sea urchins were not abundant.
38045,38,2015-09-01 10:37:28,2015-09-01 11:27:05,Hawai,Pacific,United States,us,-10,Maui island,Fringing,Hawaii,Hawaii,Olowalu,Shallow,Scientific/Engagement,22,0,0,0,20,28,,,,,7,"Manuel Gonzalez, Pete Dalton",Yes,Yes,,,,No,No,,,Altimeter got frozen 2m into the dive.,Yes,Yes,Yes,None,No,Yes,2b,Yes,875-1898,,,,"End of the transect. High coral cover, although visibility wasn't great. Schools of surgeon fish and turtle.",Spoors and Grooves,Coral,Abundant small sizes,None,Rare on Pocillopora and Montipora,None,"Gentle slopping spoors and grooves. Coral cover was about 60% comprised by Pocillopora, Montipora, Porites and Pavona species. Small size fish, where no parrotfish were observed. Low abundance of seaurchins. Although the reef looked very heatlhy, there were sections where dead coral was covered by lonrg turf algae trapping sediment."
38046,38,2015-09-01 13:57:39,2015-09-01 14:42:58,Hawai,Pacific,United States,us,-10,Maui island,Fringing,Hawaii,Hawaii,Lahaina,Shallow,Scientific,22,0,0,0,20,28,,,,,8,"Anajani Ganase, Ana Herrera",Yes,Yes,,,,Yes,Yes,Yes,,UWE #1 Logger. Micron Sensor,Yes,Yes,Yes,None,No,Yes,2b,Yes,1996-2886,,,,,Gentle slope,Sand and Coral,Poor,None,Rare on Porites compressa,Sedimentation and garbage,"Think turf algae trapping sediment was common at patches. The first section of the transect was dominated by sand and rubble. The second half was more dominated by corals and reef structure. Large amount of large garbage on the reef: engine, small boat hull, fishing lines.  Fish abundance increased towards the second end of the transect, where small reef fish dominated.  Large abundance of fish recruits of damsefish and grunts. Sea urchings were common but not highly abundant."
38041,39,2015-11-02 10:12:00,2015-11-02 11:00:00,Hawai,Pacific,United States,us,-10,Maui island,Fringing reef,Hawaii,Hawaii,Honolua Bay,Shallow,Scientific,1,48,0,12,12,28,21'00.913N,156'38.399W,21'01.591N,156'38.299W,14,Pete Dalton,,No,No,N/A,N/A,,Yes,Yes,Yes,alt20151102_Hawaii2_Maui.Molokai_HanoluaBay_MolokaiKamaole_Kahekili,,Yes,Yes,Yes,No,No,Yes,,Yes,0005-0966,None,2015.11.02_Hawaii2_Maui.Molokai,None,N/A,Gentle slope,"Mixed - Coral, Macroalgae, Sand",Average,Rare,Common on Pocillopora spp,Sedimentation
38019,39,2015-11-02 12:52:00,2015-11-02 13:42:00,Hawai,Pacific,United States,us,-10,Molokai island,Fringing reef,Hawaii,Hawaii,Kamalo,Shallow,Scientific,1,50,0,12,15,28,21'02.300N,156'53.948W,21'02.037N,156'52.875W,1,"Ben Neal, Ana Herrera",No,No,N/A,N/A,N/A,Yes,Yes,Yes,alt20151102_Hawaii2_Maui.Molokai_HanoluaBay_MolokaiKamaole_Kahekili,UWE #1 Logger. Micron Sensor,Yes,Yes,Yes,No,No,Yes,UQ,Yes,0968-1915,None,2015.11.02_Hawaii2_Maui.Molokai,None,N/A,Gentle slope,Coral,Average,Very rare,Common on Pocillopora spp,Sedimentation and algae and cyanobacteria,"Corresponds to Hawaii1 Transect #38019 (For Hawaii1 called ""Kamalo""). Note that for Hawaii1 this transect was repeated later in the trip (#38027). For this dive only ~60% of corals left alive, which was lower than many other dives."
38043,39,2015-11-02 15:57:00,2015-11-02 16:43:00,Hawai,Pacific,United States,us,-10,Maui island,Fringing reef,Hawaii,Hawaii,Kahekili,Shallow,Scientific,1,46,0,10,8,28,20'56.461N,156'41.677W,20'57.236N,156'41.497W,2,"Peter Dalton, Tyrone Ridgeway",No,No,N/A,N/A,N/A,Yes,Yes,Yes,alt20151102_Hawaii2_Maui.Molokai_HanoluaBay_MolokaiKamaole_Kahekili,UWE #1 Logger. Micron Sensor,Yes,Yes,Yes,No,No,Yes,UQ,Yes,1927-2873,Left camera had one more image by the end of the dive/image numbers not synched. Possibly from initial start up of the dive. Need to check all image times to be sure.,2015.11.02_Hawaii2_Maui.Molokai,Left camera had one more image by the end of the dive/image numbers not synched. Possibly from initial start up of the dive. Need to check all image times to be sure.,N/A,Flat,"Coral, sand",Poor,Rare,Common,None,"Near the Kahekili Herbivore Exclusion Zone, a newly established MPA with take restrictuons on parrotfish (and others). Our transect might be north of this area - check the location of the MPA. Just off a major row of high-rise hotels."
38025,39,2015-11-03 08:52:00,2015-11-03 09:36:00,Hawai,Pacific,United States,us,-10,Molokai island,Fringing reef,Hawaii,Hawaii,Kamiloloa,Shallow,Scientific,2,46,0,10,8,28,21'04.0251N,156'59.793W,21'04.222N,157'00.696W,3,"Peter Dalton, Tyrone Ridgeway",No,No,N/A,N/A,N/A,Yes,Yes,Yes,alt20151103_Hawaii2_Molokai.KaunaKakai_Kamiloloa_KaunaKakai_Palaau,UWE #1 Logger. Micron Sensor,Yes,Yes,Yes,No,No,Yes,UQ,Yes,0006-0922,None,2015.11.03_Hawaii2_Molokai.KaunaKakai,None,N/A,Spur and groove,Mixed,Poor,Very rare,Common on Pocillopora spp,Nets,Patchy sedimented reef. Not particularly high coral cover here.
38024,39,2015-11-03 10:24:00,2015-11-03 11:14:00,Hawai,Pacific,United States,us,-10,Molokai island,Fringing reef,Hawaii,Hawaii,Kaunakakai,Shallow,Scientific,2,50,0,11,12,28,21'04.795N,157'02.445W,21'04.977N,157'03.462W,1,"Ben Neal, Ana Herrera",No,No,N/A,N/A,N/A,Yes,Yes,Yes,alt20151103_Hawaii2_Molokai.KaunaKakai_Kamiloloa_KaunaKakai_Palaau,UWE #1 Logger. Micron Sensor,Yes,Yes,Yes,No,No,Yes,UQ,Yes,0931-1856,None,2015.11.03_Hawaii2_Molokai.KaunaKakai,None,N/A,Terrace then gentle slope,Coral and macroalgae,Abundant small sizes,Rare,Common,Fishing lines,"Similar to dive 1 of this day, not particularly notable for either coral cover or bleaching. First part had lower density of corals, with 100% of Poccilopoporidae bleached. Second half higer diversity and coral cover, maybe 60% live still, with 50% bleached. Saw overgrowth of algae and cyano on recentl dead corals."
38023,39,2015-11-03 12:02:00,2015-11-03 12:45:00,Hawai,Pacific,United States,us,-10,Molokai island,Fringing reef,Hawaii,Hawaii,Palaau,Shallow,Scientific,2,43,0,11,8,28,21'04.906N,157'05.332W,21'05.059N,157'06.031W,2,"Peter Dalton, Christopher Mooney",No,No,N/A,N/A,N/A,Yes,Yes,Yes,alt20151103_Hawaii2_Molokai.KaunaKakai_Kamiloloa_KaunaKakai_Palaau,UWE #1 Logger. Micron Sensor,Yes,Yes,Yes,No,No,Yes,UQ,Yes,1863-2520,None,2015.11.03_Hawaii2_Molokai.KaunaKakai,None,N/A,Spur and groove,Coral,Abundant small sizes,Rare,Common,None,"Same condition as Dive 1 for this day. Well developed barrier reef here. Very windy day, but not so much swell."
38016,39,2015-11-04 08:43:00,2015-11-04 09:30:00,Hawai,Pacific,United States,us,-10,Lanai island,Fringing reef,Hawaii,Hawaii,Shipwreck beach,Shallow,Scientific,3,47,0,11,5,28,20'55.478N,156'55.603W,20'55.477N,156'554.856W,3,"Ben Neal, Ana Herrera",No,No,N/A,N/A,N/A,Yes,Yes,Yes,alt20151104_Hawaii2_North.Lanai_Ship.Wreck_North.East.Nuanalei_South.Nuanale,UWE #1 Logger. Micron Sensor,No,Yes,Yes,No,No,Yes,UQ,Yes,0006-0961,No IMU,2015.11.04_Hawaii2_North.Lanai,IMU#2 failed - had no file,N/A,Gentle slope and terrace,Coral and macroalgae,Poor,Rare,Common,2 cables. Sedimentation.,"Only scattered coral on limestone pavement substrate, then betterlive coral coverage at the end. More macroalgae near the shipwreck (west) end). Higher sedimentation on whole transect."
38017,39,2015-11-04 10:55:00,2015-11-04 11:45:00,Hawai,Pacific,United States,us,-10,Lanai island,Fringing reef,Hawaii,Hawaii,NE Maunalei,Shallow,Scientific,3,50,0,12,5,28,20'52.364N,156'50.270W,20'51.893N,156'49.773W,1,"Peter Dalton, Christopher Mooney",No,No,N/A,N/A,N/A,Yes,Yes,Yes,alt20151104_Hawaii2_North.Lanai_Ship.Wreck_North.East.Nuanalei_South.Nuanale,UWE #1 Logger. Micron Sensor,No,Yes,Yes,No,No,Yes,UQ,Yes,1000-2024,No IMU,2015.11.04_Hawaii2_North.Lanai,IMU#2 failed - had no file,N/A,Spur and groove,Coral,Poor,Very rare,Common on Pocillopora spp,Sedimentation,Well developed spur and groove topology. Big surge area. Lots of sedimentation.
38018,39,2015-11-04 12:29:00,2015-11-04 13:17:00,Hawai,Pacific,United States,us,-10,Lanai island,Fringing reef,Hawaii,Hawaii,S Maunalei,Shallow,Scientific,3,48,0,13,3,29,20'49.904N,156'48.362W,20'50.447N,156'48.761W,2,"Ben Neal, Ana Herrera",No,No,N/A,N/A,N/A,Yes,Yes,Yes,alt20151104_Hawaii2_North.Lanai_Ship.Wreck_North.East.Nuanalei_South.Nuanale,UWE #1 Logger. Micron Sensor,No,Yes,Yes,No,No,Yes,UQ,Yes,2035-2777,No IMU. Also ran SV-II into a rock about 30 minutes into the divem and badly scratched the front of the downward facing camera. This will show up on the images. Replaced it that night.,2015.11.04_Hawaii2_North.Lanai,IMU#2 failed - had no file,N/A,Spur and groove,Coral and sand,Abundant small sizes,Rare,Common,Sedimentation and algae and cyanobacteria,Well developed spur and groove topology. Big surge area. Lots of sedimentation. Ben ran SV-II into a rock - scratched the downward facing dome.
38037,39,2015-11-05 08:55:00,2015-11-05 09:49:00,Hawai,Pacific,United States,us,-10,Lanai island,Fringing reef,Hawaii,Hawaii,Kapua,Shallow,Scientific,4,54,0,12,15,28,20'46.839N,156'49.221W,20'46.081N,156'49.632W,3,"Ben Neal, Ana Herrera",No,No,N/A,N/A,N/A,Yes,Yes,Yes,alt20151105_Hawaii2_South.Lanai_Kapua_Cathedrals_Hulupoe.Bay,UWE #1 Logger. Micron Sensor,No,Yes,Yes,No,No,Yes,UQ,Yes,0012-0950,No IMU recorded,2015.11.05_Hawaii2_South.Lanai,IMU#1 failed - had no file recorded,N/A,Spur and groove,Coral,Abundant small sizes,Rare,Highly frequent,None,High Pocilopora bleaching (~70% of them) with ~20% of them already dead. Only some 5-10% of Poci still alive unbleached. Most bleaching seen yet on this trip by Ben and Anna.
38039,39,2015-11-05 10:45:00,2015-11-05 11:26:00,Hawai,Pacific,United States,us,-10,Lanai island,Fringing reef,Hawaii,Hawaii,Cathedrals,Shallow,Scientific,4,39,0,10,10,28,20'44.091N,156'53.360W,20'44.068N,156'53.310W,1,"Peter Dalton, Christopher Mooney",No,No,N/A,N/A,N/A,Yes,Yes,Yes,alt20151105_Hawaii2_South.Lanai_Kapua_Cathedrals_Hulupoe.Bay,UWE #1 Logger. Micron Sensor,No,Yes,Yes,No,No,Yes,UQ,Yes,0958-1287,No IMU recorded,2015.11.05_Hawaii2_South.Lanai,IMU#1 failed - had no file recorded,N/A,Terrace,Coral (>60%),Abundant small sizes,Rare,Highly frequent,Moorings. Possible sedimentation.,Very high bleaching and mortality - very different from the August trip. Algae already covering the dead corals. This is a major commercial dive destination. Just offshore from big resort development.
38039,39,2015-11-05 12:07:00,2015-11-05 13:01:00,Hawai,Pacific,United States,us,-10,Lanai island,Fringing reef,Hawaii,Hawaii,Cathedrals,Shallow,Scientific,4,54,0,14,15,28,20'44.058N,156'54.426W,20'44.163N,156'55.195W,2,"Ben Neal, Ana Herrera",No,No,N/A,N/A,N/A,Yes,Yes,Yes,alt20151105_Hawaii2_South.Lanai_Kapua_Cathedrals_Hulupoe.Bay,UWE #1 Logger. Micron Sensor,No,Yes,Yes,No,No,Yes,UQ,Yes,1293-2162,No IMU recorded,2015.11.05_Hawaii2_South.Lanai,IMU#1 failed - had no file recorded,N/A,Coral,Coral (>60%),Abundant small sizes,Rare,Highly frequent,"None noted for sure, might be some development influence.","Very high bleaching and mortality. Many massive Porites completely bleached. Quite different from August,  according to Anna. Last time 80% of coral was unbleached, now ~100% of Poci bleached, and ~50% of other species. Algae already covering the dead corals."
39013,39,2015-11-06 09:28:00,2015-11-06 10:20:00,Hawai,Pacific,United States,us,-10,Maui island,Fringing reef,Hawaii,Hawaii,N.Baldwin Beach,Shallow,Scientific,5,52,0,13,15,26,20'55.597N,156'23.561W,20'55.347N,156'24.102W,3,"Ben Neal, Ana Herrera",No,No,N/A,N/A,N/A,Yes,Yes,Yes,alt20151106_Hawaii2_North.Maui_N.Baldwin.Beach_Kahului.Point,UWE #1 Logger. Micron Sensor,Yes,Yes,Yes,No,No,Yes,UQ,Yes,0007-0996,None,2015.11.06_Hawaii2_North.Maui,None,N/A,Spur and groove,Coral and sand and hard bottom,Abundant small sizes,Rare,Common,None,"Lots of turtles - Ben did (unauthorized) engagement close up to turtles in the middle - these images will have to be removed fom transect (sorry). ~40% of coral death, and ~20% of coral bleaching, much less than some other sites. Notably deep spur and groove formations in this very exposed site (facing to the north). Low macroalgae and high number of grazing fishes and high numbers of urchins. Herbivores perhaps keeping the bleaching related death in check? Poci and Montiporra were most affected."
38033,39,2015-11-06 11:21:00,2015-11-06 12:09:00,Hawai,Pacific,United States,us,-10,Maui island,Fringing reef,Hawaii,Hawaii,Kahului Point,Shallow,Scientific,5,48,0,11,10,26,20'54.438N,156'27.221W,20'54.415N,156'27.898W,1,"Peter Dalton, Christopher Mooney",No,No,N/A,N/A,N/A,Yes,No,Yes,No data for second dive,UWE #1 Logger. Micron Sensor,Yes,Yes,No,No,No,Yes,UQ,Yes,1049-2037,IMU and Altimeter both failed to record for this dive,2015.11.06_Hawaii2_North.Maui,IMU and Altimeter both failed to record for this dive,N/A,Spur and groove,Coral,Average,Rare,Highly frequent,None noted,"Lots of bleaching. Encrusting Montiporids highly bleached, looking like snow on he bottom. Corals in the deep grooves seemed less bleached. Highly developed spur and grooves, with chanells in some cases >10m deep."
38036,39,2015-11-07 09:32:00,2015-11-07 10:22:00,Hawai,Pacific,United States,us,-10,Maui island,Fringing reef,Hawaii,Hawaii,Ma'alea west,Shallow,Scientific,6,50,0,12,10,28,20'46.503N,156'31.676W,20'46.632N,156'32.465W,2,"Peter Dalton, Christopher Mooney",No,No,N/A,N/A,N/A,Yes,Yes,Yes,alt20151107_Hawaii2_South.Maui.West.Side_MaaleaWest_Molokini_KamaoleBeach,UWE #1 Logger. Micron Sensor,Yes,Yes,Yes,No,No,Yes,UQ,Yes,0003-1015,None,2015.11.07_Hawaii2_South.Maui.West.Side,None,N/A,Terrace. Rocky outcrops like spur and groove.,Coral and macroalgae,Abundant small sizes,Rare,Highly frequent,Fishing lines,"High mortality, high bleaching. Bleaching across all species. Algae covering Porites lobata. Varied habitat, with larger colonies and big spur and grooves."
39016,39,2015-11-07 11:35:00,2015-11-07 12:20:00,Hawai,Pacific,United States,us,-10,Maui island,Fringing reef,Hawaii,Hawaii,Molokini,Shallow,Scientific/Engagement,6,45,0,13,20,28,20'38.104N,156'29.838W,20'37.911N,156'29.693W,3,"Ben Neal, Ana Herrera",No,No,N/A,N/A,N/A,Yes,Yes,Yes,alt20151107_Hawaii2_South.Maui.West.Side_MaaleaWest_Molokini_KamaoleBeach,UWE #1 Logger. Micron Sensor,Yes,Yes,Yes,No,No,Yes,UQ,Yes,10024-1641,None,2015.11.07_Hawaii2_South.Maui.West.Side,None,N/A,Gentle slope and terrace,Coral (>60%),Abundant big sizes,Very rare,Highly frequent,Moorings/divers/snorkelers/boats,"Very heavily bleached. All species. But little evidence of death - because of extant herbivore population in this MPA, maybe? Bleaching like snow on ground . . . Stunning water clarity."
