transectid,exp_id,start_datetime,end_datetime,campaing,region,country,country_code,timezone,reef_name,reef_type,sub_region,local_region,transects_reef_section,transects_type,transects_se_type,expedition_day,duration,transects_length,dive_maximum_depth,dive_visibility,dive_temperature,dive_start_lat,dive_start_lng,dive_end_lat,dive_end_lng,dive_team,dive_divers,tech_stereo_gopro,tech_stereo_gopro_valid,tech_stereo_gopro_comments,tech_stereo_gopro_name,tech_gopro_name,tech_altimeter,tech_altimeter_valid,tech_altimeter_synced,tech_altimeter_name,tech_altimeter_comments,tech_imu,tech_gps,tech_sensor,tech_floatie_gopro,tech_lasers,tech_sv_valid,tech_sv_camera,tech_sv_tilted,tech_sv_image_numbers,tech_sv_comments,tech_sv_name,tech_sv_issues,tech_engagement_notes,obs_topography,obs_reef_cover,obs_fish_life,obs_disease_incidence,obs_bleaching_intensity,obs_human_impacts,dive_observations
21002,21,2013-09-19 13:18:00,2013-09-19 14:04:00,CRB,Atlantic,Bermuda,bm,-3,Southwest Bermuda,Atoll,Western Atlantic,Western Atlantic,Little Bar,Shallow,Scientific,1,46,1.524,12.4,10,27.09,32'15.243N,64'57.3054W,32'14.8602N,64'57.0444W,3,"Anjani Ganase, Pete Dalton",Yes,No,Only right camera recorded,2013.09.19_Caribbean_Bermuda_Little.Bar.Reef,"",Yes,Yes,Yes,alt2013.0919_Caribbean_Bermuda_South-West_d2-3.TXT,"",Yes,Yes,Yes,none,Yes,Yes,a,Yes,931-1852,None,2013.09.19_Caribbean_Bermuda,Stereo Go Pro did not record,"",Steep slope/wall,Hard Coral,Low,Yes,3,Plastic,"Dominant in massive growth corals, larger colonies than first dive, Fish life was still  low but higher than the first dives"
21003,21,2013-09-19 15:26:00,2013-09-19 16:10:00,CRB,Atlantic,Bermuda,bm,-3,Southwest Bermuda,Atoll,Western Atlantic,Western Atlantic,South West Breaker,Shallow,Scientific,1,44,1.849,11.6,20,27.13,32'13.6476N,64'52.4346W,32'13.5894N,64'51.366W,2,"Manuel Gonzalez Rivero, Pete Dalton",Yes,No,Right camera battery failed,2013.09.19_Caribbean_Bermuda_Southwest.Breaker,"",Yes,Yes,Yes,alt20130919_Caribbean_Bermuda_South-West_d2-3.TXT,"",Yes,Yes,Yes,none,Yes,Yes,a,Yes,1853-2785,None,2013.09.19_Caribbean_Bermuda,Stereo Go Pro did not record,"",Very gentle slope,Hard Coral,Low,Yes,3,None,Brain coral dominant followed by soft corals. This dive had the least amount of bleaching compared to the two previous dives done earlier in the day
21004,21,2013-09-20 14:36:00,2013-09-20 15:18:00,CRB,Atlantic,Bermuda,bm,-3,Southeast Bermuda,Atoll,Western Atlantic,Western Atlantic,Horseshoe Bay,Shallow,Scientific,2,42,1.361,14,15,26.96,32'14.4546N,64'49.9344W,32'14.6766N,64'49.4508W,7,"Manuel Gonzalez Rivero, Ove Hoegh-Guldberg",Yes,No,"Left camera fogged, turned off after 2 seconds",-,"",Yes,Yes,Yes,alr20130920_Caribbean_Bermuda_South-east_d4.TXT,"",Yes,Yes,Yes,none,No,Yes,a,Yes,13-1347,None,2013.09.20_Caribbean_Bermuda,Stereo Go Pro did not record,"",Very gentle slope,Hard Coral,Low,Yes - Black Band,2,Yes - Pipes along the reef,"Flat reef with lots of boulders of coral mounds. High coral cover of over 70% mostly consisting of Diploria sp. Poor fish abundance but the highest seen locally thus far, - first time seeing groupers,"
21005,21,2013-09-21 11:31:20,2013-09-21 12:27:33,CRB,Atlantic,Bermuda,bm,-3,West Bermuda,Atoll,Western Atlantic,Western Atlantic,Chub Cut,Shallow,Scientific,2,56,2.149,12.8,20,26.72,32'20.0088N,64'57.6072W,32'20.2062N,64'58.3374W,1,"Manuel Gonzalez Rivero, Anjani Ganase",Yes,No,Blur on right,2013.09.21_Caribbean_Bermuda_Chub.Cut.Reef,"",Yes,Yes,Yes,alt20130921_Caribbean_Bermuda_West_d5-6.TXT,Altimeter time is set to 3 hours and 14 seconds behind,Yes,Yes,Yes,go-pro,Yes,Yes,a,Yes,7-1103,None,2013.09.21_Caribbean_Bermuda,-,"",Gentle Slope,Hard Coral,Low,No,2,No,""
21006,21,2013-09-21 14:07:00,2013-09-21 14:45:00,CRB,Atlantic,Bermuda,bm,-3,West Bermuda,Atoll,Western Atlantic,Western Atlantic,Western Blue Cut,Shallow,Scientific,3,38,1.25,12.2,10,26.51,32'21.6666N,64'54.8496W,32'22.5372N,64'54.7722W,3,"Anjani Ganase, Pete Dalton",Yes,No,Blur on left,2013.09.21_Caribbean_Bermuda_Western.Blue.Cut.Reef,"",Yes,Yes,Yes,alt20130921_Caribbean_Bermuda_West_d5-6.TXT,Altimeter time is set to 3 hours and 14 seconds behind,Yes,Yes,Yes,go-pro,Yes,Yes,a,Yes,1115-1818,None,2013.09.21_Caribbean_Bermuda,-,"",Gentle Slope,Hard Coral,Low,Yes - Black band,2,Yes,Also lots of dead coral colonies covered in turf algae
21007,21,2013-09-22 10:59:00,2013-09-22 11:43:00,CRB,Atlantic,Bermuda,bm,-3,North Bermuda,Atoll,Western Atlantic,Western Atlantic,Angel Reef,Shallow,Scientific,3,44,1.707,13,15,26.16,32'25.4154N,64'52.4568W,32'25.7022N,64'51.5718W,1,"Anjani Ganase , Manuel Gonzalez Rivero",Yes,Yes,-,2013.09.22_Caribbean_Bermuda_Angel.Reef,"",Yes,Yes,Yes,alt20130922_Caribbean_Bermuda_North_d5-6-7.TXT,"",Yes,Yes,Yes,go-pro,Yes,Yes,b,Yes,11-867,None,2013.09.22_Caribbean_Bermuda,-,"",Gentle  Slope,Hard Coral,Average,No,Rare,None,Soft corals- sea fans were also dominant on the reef
21008,21,2013-09-22 13:08:20,2013-09-22 13:51:12,CRB,Atlantic,Bermuda,bm,-3,North Bermuda,Atoll,Western Atlantic,Western Atlantic,North Rock,Shallow,Scientific,4,43,1.828,12.5,15,26.17,32'28.6698N,64'46.683W,32'28.737N,64'45.912W,3,"Anjani Ganase, Pete Dalton",Yes,Yes,-,2013.09.22_Caribbean_Bermuda_North.Rock,"",Yes,Yes,Yes,alt20130922_Caribbean_Bermuda_North_d7-8-9.TXT,"",Yes,Yes,Yes,go-pro,Yes,Yes,b,Yes,870-1696,None,2013.09.22_Caribbean_Bermuda,-,"",Gentle Slope,Hard Coral,Abundant small sizes,No,Rare - Brain Coral,None,Dnese cover of hard and soft coral. High complexity
21009,21,2013-09-22 14:58:34,2013-09-22 15:02:31,CRB,Atlantic,Bermuda,bm,-3,North Bermuda,Atoll,Western Atlantic,Western Atlantic,Northeast Breaker,Shallow,Scientific,4,4,0.105,15,15,26.39,32'28.986N,64'40.875W,32'28.7868N,64'40.1628W,2,"Manuel Gonzalez Rivero, Pete Dalton",Yes,Yes,-,2013.09.22_Caribbean_Bermuda_Northeast.Breaker,"",Yes,Yes,Yes,alt20130922_Caribbean_Bermuda_North_d7-8-9.TXT,"",Yes,Yes,Yes,go-pro,Yes,Yes,b,Yes,1700-2558,None,2013.09.22_Caribbean_Bermuda,-,"",Gentle Slope,Hard Coral,"Average - Jacks, Groupers",Rare,Common- Fire coral,None,Fragmented reef with sandy canyons in between
21010,21,2013-09-25 11:01:00,2013-09-25 11:48:00,CRB,Atlantic,Bermuda,bm,-3,East Bermuda,Atoll,Western Atlantic,Western Atlantic,NNE Breaker,Shallow,Scientific,6,47,1.578,12,10,26.6,32'27.5724N,64'39.042W,32'27.0576N,64'38.9658W,1,"Anjani Ganase , Manuel Gonzalez Rivero",Yes,Yes,-,2013.09.25_Caribbean_Bermuda_NNE.Breaker,"",Yes,Yes,Yes,alt20130925_Caribbean_Bermuda_North-East_d10-11.TXT,"",Yes,Yes,Yes,go-pro,Yes,Yes,a,Yes,6-949,None,2013.09.25_Caribbean_Bermuda,Images of white slate taken at the beginning and at the end of transect used for colour calibration,"",Gentle Slope,Hard Coral,Average,None,Common- Fire coral,None,Dominant hard coral on reef is brain coral followed closely by soft coral
21011,21,2013-09-25 13:06:00,2013-09-25 13:51:00,CRB,Atlantic,Bermuda,bm,-3,East Bermuda,Atoll,Western Atlantic,Western Atlantic,Mills Breaker,Shallow,Scientific,7,45,1.474,12,10,26.7,32'23.5128N,64'37.8246W,32'24.291N,64'37.518W,7,"Pete Dalton, Dominic Bryant",Yes,Yes,-,2013.09.25_Caribbean_Bermuda_Mills.Breaker,"",Yes,Yes,Yes,alt20130925_Caribbean_Bermuda_North-East_d10-11.TXT,"",Yes,Yes,Yes,go-pro,Yes,Yes,a,Yes,954-1830,None,2013.09.25_Caribbean_Bermuda,Images of white slate taken at the beginning and at the end of transect used for colour calibration,"",Reef patches,Hard Coral,Low,None,Rare,None,Rare bleaching found in fire coral
21012,21,2013-09-25 14:56:55,2013-09-25 15:41:57,CRB,Atlantic,Bermuda,bm,-3,East Bermuda,Atoll,Western Atlantic,Western Atlantic,Cooper Island,Shallow,Scientific,7,45,1.454,13,15,26.6,32'20.6688N,64'38.8872W,32'20.385N,64'39.4224W,1,"Anjani Ganase , Manuel Gonzalez Rivero",Yes,Yes,-,2013.09.25_Caribbean_Bermuda_Cooper.Island,"",Yes,Yes,Yes,alt20130925_Caribbean_Bermuda_Norht-East_d12.TXT,"",Yes,Yes,Yes,go-pro,Yes,Yes,a,Yes,1832-2717,None,2013.09.25_Caribbean_Bermuda,Images of white slate taken at the beginning and at the end of transect used for colour calibration,"",Reef patches,Hard Coral,Average,None,Rare,None,Bleaching in Montastrea and Millepora
22001,22,2013-10-02 09:54:00,2013-10-02 10:40:00,CRB,Atlantic,Saint Vincent and the Grenadines,vc,-4,Bequia,Fringing,Lesser Antilles,Great Caribbean,Bequia North,Shallow,Scientific,0,46,1.728,12.5,10,29.4,13'0.724N,61'14.973W,13'1.344N,61'14.437W,8,"Anjani Ganase, Dominic Bryant",Yes,Yes,"",2013.10.02_Caribbean_St.Vincent_Bequia_North,"",Yes,Yes,No,alt20131002_Caribbean_St.Vincent_Bequia_d1-2-3.TXT,Altimeter synced in the morning but time stated 01/01/2089 at the end of the day,Yes,Yes,Yes,go-pro,No,Yes,a,Yes,16-902,"Connectivity issues resolved by disconnecting, spraying with silicone spray prior to dive",2013.10.02_Caribbean_St.Vincent,Images of white slate taken at the beginning and at the end of transect used for colour calibration,"",medium to steep slope,Algae - Diploria,High abundant small sp.,2 - Sea fans,None,Yes,"Lots of barrel sponges, HC does not appear to be as dominant as describes in FORCE, 2011"
22002,22,2013-10-02 11:53:00,2013-10-02 12:42:00,CRB,Atlantic,Saint Vincent and the Grenadines,vc,-4,Bequia,Fringing,Lesser Antilles,Great Caribbean,Bequia West,Shallow,Scientific,1,49,1.546,12,10,29.4,12'59.638N,61'16.564W,12'59.445N,61'17.525W,5,"Pete Dalton, Ana Herrera",Yes,Yes,slight blur along the bottomleft camera,2013.10.02_Caribbean_St.Vincent_Bequia_West,"",Yes,Yes,No,alt20131002_Caribbean_St.Vincent_Bequia_d1-2-3.TXT,Altimeter synced in the morning but time stated 01/01/2089 at the end of the day,Yes,Yes,Yes,go-pro,Yes,Yes,a,Yes,937-1801,"Connectivity issues resolved by disconnecting, spraying with silicone spray prior to dive",2013.10.02_Caribbean_St.Vincent,White slate only taken at the beginning,"",Wall,Rock/ fire coral,High,2 - Sea fans,None,Yes,"Very low light availability along the wall. Images a dark, may not be discernable at times"
22003,22,2013-10-02 13:52:00,2013-10-02 14:38:00,CRB,Atlantic,Saint Vincent and the Grenadines,vc,-4,Petit Nevis,Fringing,Lesser Antilles,Great Caribbean,Petit Nevis,Shallow,Scientific,1,46,1.48,12,12,29.2,12'56.925N,61'15.165W,12'56.853N,61'15.923W,8,"Anjani Ganase, Dominic Bryant",Yes,Yes,"",2013.10.02_Caribbean_St.Vincent_Petit.Nevis,"",Yes,Yes,No,alt20131002_Caribbean_St.Vincent_Bequia_d1-2-3.TXT,Altimeter synced in the morning but time stated 01/01/2089 at the end of the day,Yes,Yes,Yes,go-pro,Yes,Yes,a,Yes,1816-2704,"Connectivity issues resolved by disconnecting, spraying with silicone spray prior to dive",2013.10.02_Caribbean_St.Vincent,Images of white slate taken at the beginning and at the end of transect used for colour calibration,"",gentle slope,Soft coral,Low,2 - Sea fans,None,Yes,Large patch of reef dominated by Montastrea annularis around 30 mins into dive
22004,22,2013-10-03 09:42:05,2013-10-03 10:27:50,CRB,Atlantic,Saint Vincent and the Grenadines,vc,-4,Bequia,Fringing,Lesser Antilles,Great Caribbean,Bequia East,Shallow,Scientific,1,46,1.724,12,15,29.3,13'0.306N,61'14.640W,13'0.305N,61'14.634W,6,"Anjani Ganase , Ana Herrera",Yes,Yes,"",2013.10.03_Caribbean_St.Vincent_Bequia.East,"",Yes,Yes,Yes,alt20131003_Caribbean_St.Vincent_Bequia_Battowia_Baliceaux_d4-6.TXT,None,Yes,Yes,Yes,go-pro,No,Yes,a,Yes,19-940,None,2013.10.03_Caribbean_St.Vincent,"","",sloping ~30 deg,Algae,High abundance of small reef fish,None,None,None,"Dominated by algae but also soft coral and sponges, small encrusting nd massive coral colonies present, very low complexity"
22005,22,2013-10-03 12:05:48,2013-10-03 12:54:55,CRB,Atlantic,Saint Vincent and the Grenadines,vc,-4,Battowia,Fringing,Lesser Antilles,Great Caribbean,Battowia,Shallow,Scientific,2,49,2.075,12,20,29.4,12'57.283N,61'7.883W,12'56.333N,61'8.324W,7,"Pete Dalton, Dominic Bryant",Yes,Yes,"",2013.10.03_Caribbean_St.Vincent_Battowia,"",Yes,Yes,Yes,alt20131003_Caribbean_St.Vincent_Bequia_Battowia_Baliceaux_d4-6.TXT,None,Yes,Yes,Yes,go-pro,Yes,Yes,a,Yes,945-1949,None,2013.10.03_Caribbean_St.Vincent,"","",gentling sloping in between rock boulder,Bare rock,Poor - few large schools of Jacks,Yes - in hard coral,None,None,Few small colonies of hard coral present
22006,22,2013-10-03 14:02:53,2013-10-03 14:48:27,CRB,Atlantic,Saint Vincent and the Grenadines,vc,-4,Baliceaux,Fringing,Lesser Antilles,Great Caribbean,Baliceaux,Shallow,Scientific,2,46,1.588,12,15,29.4,12'57.377N,61'9.116W,12'56.642N,61'9.143W,6,"Anjani Ganase , Ana Herrera",Yes,Yes,"",2013.10.03_Caribbean_St.Vincent_Baliceaux,"",Yes,Yes,Yes,alt20131003_Caribbean_St.Vincent_Bequia_Battowia_Baliceaux_d4-6.TXT,None,Yes,Yes,Yes,go-pro,No,Yes,a,Yes,1991-2894,"Connectivity between orb a and body A, resolved by disconnecting, contact cleaner,air blowing, silicon spray",2013.10.03_Caribbean_St.Vincent,"","",Gently sloping,Algae/sponges,Poor,None,None,None,"Dominated by algae and the sponges, namely barrel sponges, very low complexity"
22007,22,2013-10-04 09:17:25,2013-10-04 09:56:56,CRB,Atlantic,Saint Vincent and the Grenadines,vc,-4,Mustique,Fringing,Lesser Antilles,Great Caribbean,Mustique West,Shallow,Scientific,2,40,0,12,15,29.3,12'52.729N,61'11.441W,12'53.176N,61'11.472W,7,"Pete Dalton, Dominic Bryant",Yes,Yes,None,2013.10.04_Caribbean_St.Vincent_East.Mustique,"",Yes,Yes,Yes,alt20131004_Caribbean_St.Vincent_Mustique_d7-9.TXT,"",Yes,No,Yes,go-pro,No,Yes,a,Yes,6-803,"GPS switched off at beginning of dive but we have start end pt and end pt is  12Ãƒâ€šÃ‚Â°53'58.02""N;  61Ãƒâ€šÃ‚Â°10'50.98""W",2013.10.04_Caribbean_St.Vincent,"","",Slope ~ 20 degrees,Sand/ Algae,Moderate,In sea fans,None,Artificial Reef balls,""
22008,22,2013-10-04 11:06:24,2013-10-04 11:48:31,CRB,Atlantic,Saint Vincent and the Grenadines,vc,-4,Mustique,Fringing,Lesser Antilles,Great Caribbean,Mustique East,Shallow,Scientific,3,42,1.775,12,15,29.4,12'52.889N,61'9.846W,12'52.304N,61'10.293W,6,"Anjani Ganase , Ana Herrera",Yes,No,"Left camera froze did not record anything, only right camera",2013.10.04_Caribbean_St.Vincent_NW.Mustique,"",Yes,Yes,Yes,alt20131004_Caribbean_St.Vincent_Mustique_d7-9.TXT,"",Yes,Yes,Yes,go-pro,No,Yes,a,Yes,816-1689,"Connectivity between orb a and body A, resolved by disconnecting, contact cleaner,air blowing, silicon spray",2013.10.04_Caribbean_St.Vincent,"","",Very gentle slope,Algae- CCA,Moderate,Sea fans,None,None,Siderastrea dominant HC
22009,22,2013-10-04 13:00:16,2013-10-04 13:46:07,CRB,Atlantic,Saint Vincent and the Grenadines,vc,-4,Mustique,Fringing,Lesser Antilles,Great Caribbean,Petit Mustique,Shallow,Scientific,3,46,1.726,12,15,29.4,12'50.799N,61'12.038W,12'50.399N,61'12.226W,7,"Pete Dalton, Dominic Bryant",Yes,Yes,"Camera not turned off at the end of the dive, lots of extra footage",2013.10.04_Caribbean_St.Vincent_Petit.Mustique,"",Yes,Yes,Yes,alt20131004_Caribbean_St.Vincent_Mustique_d7-9.TXT,"",Yes,Yes,Yes,go-pro,No,Yes,a,Yes,1729-2677,None,2013.10.04_Caribbean_St.Vincent,"","",Very Gentle Slope,algae,High,Sea fans,Rare- Fire coral,None,Big lionfish spotted
22010,22,2013-10-05 09:29:00,2013-10-05 10:10:00,CRB,Atlantic,Saint Vincent and the Grenadines,vc,-4,Petit St. Vincent,Fringing,Lesser Antilles,Great Caribbean,Petit St. Vincent,Shallow,Scientific,3,41,1.199,11,10,29.25,12'30.796N,61'22.101W,12'31.283N,61'21.945W,6,"Anjani Ganase , Ana Herrera",Yes,Yes,"",2013.10.05_Caribbean_St.Vincent_Petit.St.Vincent,"",Yes,Yes,Yes,alt20131005_Caribbean_St.Vincent_Petit.St.Vincent_Palm.Island_Union.Island.TXT,"",Yes,Yes,Yes,go-pro,Yes,Yes,a,Yes,9-852,Connectivity issues,2013.10.05_Caribbean_St.Vincent,"","",Very gentle slope,Algae,Low,None,None,No,"Dominant in halimeda, dictyota; Dominant HC - Porites astroides"
22011,22,2013-10-05 11:26:00,2013-10-05 12:12:00,CRB,Atlantic,Saint Vincent and the Grenadines,vc,-4,Palm Island,Fringing,Lesser Antilles,Great Caribbean,Palm Island,Shallow,Scientific,4,46,1.871,12,10,29.3,12'34.973N,61'23.424W,12'35.680N,61'23.163W,7,"Pete Dalton, Dominic Bryant",Yes,Yes,"",2013.10.05_Caribbean_St.Vincent_Palm.Island,"",Yes,Yes,Yes,alt20131005_Caribbean_St.Vincent_Petit.St.Vincent_Palm.Island_Union.Island.TXT,"",Yes,Yes,Yes,go-pro,No,Yes,a,Yes,854-1825,Connectivity issues,2013.10.05_Caribbean_St.Vincent,"","",Gentle Slope,Algae,Poor- Moderate,Sea fans,None,None,""
22012,22,2013-10-05 13:27:00,2013-10-05 14:05:00,CRB,Atlantic,Saint Vincent and the Grenadines,vc,-4,Union Island,Fringing,Lesser Antilles,Great Caribbean,Union Island,Shallow,Scientific,4,38,1.219,11.3,10,29.3,12'36.437N,61'25.585W,12'36.437N,61'25.050W,6,"Anjani Ganase , Ana Herrera",Yes,Yes,"",2013.10.05_Caribbean_St.Vincent_Union.Island,"",Yes,Yes,Yes,alt20131005_Caribbean_St.Vincent_Petit.St.Vincent_Palm.Island_Union.Island.TXT,"",Yes,Yes,Yes,go-pro,No,Yes,a,Yes,1827-2510,Connectivity issues,2013.10.05_Caribbean_St.Vincent,"","",Very gentle slope,Algae,Low,None,None,Yes - Fish traps,"Dominant in halimeda, dictyota, sandy"
22013,22,2013-10-06 11:18:40,2013-10-06 12:03:05,CRB,Atlantic,Saint Vincent and the Grenadines,vc,-4,Tobago Cays,Fringing,Lesser Antilles,Great Caribbean,World's End,Shallow,Scientific,4,44,1.775,12,15,29.4,12'37.902N,61'22.870W,12'37.728N,61'24.013W,7,"Pete Dalton, Dominic Bryant",Yes,Yes,battery issue only last 30 minutes,2013.10.06_Caribbean_St.Vincent_Worlds.End,"",Yes,Yes,Yes,alt20131006_Caribbean_St.Vincent_Worlds.End_Horsheshoe.Reef_Tobago.Cays.North.TX,"",Yes,Yes,Yes,go-pro,Yes,Yes,a,Yes,9-992,Connectivity issues,2013.10.06_Caribbean_St.Vincent,"","",Very gentle slope,Algae,Poor/Moderate,Sea fans,None,None,Dominant HC - Brain corals
22014,22,2013-10-06 13:35:55,2013-10-06 14:15:56,CRB,Atlantic,Saint Vincent and the Grenadines,vc,-4,Tobago Cays,Fringing,Lesser Antilles,Great Caribbean,Horseshoe Reef,Shallow,Scientific,5,40,1.435,12,10,29.3,12'38.817N,61'21.671W,12'38.459N,61'20.878W,6,"Anjani Ganase , Ana Herrera",Yes,Yes,"",2013.10.06_Caribbean_St.Vincent_Horseshoe.Reef,"",Yes,Yes,Yes,alt20131006_Caribbean_St.Vincent_Worlds.End_Horsheshoe.Reef_Tobago.Cays.North.TX,"",Yes,Yes,Yes,go-pro,Yes,Yes,a,Yes,1032-1942,Connectivity issues,2013.10.06_Caribbean_St.Vincent,"","",Steep slope,Algae,Moderate,Yes - Siderastrea - black spot,None,None,Dominant HC - Montastrea annularis/ Siderastrea
22015,22,2013-10-06 15:52:23,2013-10-06 16:36:40,CRB,Atlantic,Saint Vincent and the Grenadines,vc,-4,Tobago Cays,Fringing,Lesser Antilles,Great Caribbean,Tobago Cays North,Shallow,Scientific,5,44,1.985,12,10,29.4,12'38.790N,61'20.894W,12'39.342N,61'21.593W,7,"Pete Dalton, Dominic Bryant",Yes,Yes,"",2013.10.06_Caribbean_St.Vincent_Tobago.Cays.North,"",Yes,Yes,Yes,alt20131006_Caribbean_St.Vincent_Worlds.End_Horsheshoe.Reef_Tobago.Cays.North.TX,"",Yes,Yes,Yes,go-pro,Yes,Yes,a,Yes,1953-2894,Connectivity issues,2013.10.06_Caribbean_St.Vincent,"","",Gentle slope,Algae,High,White band,None,None,Very large school of warasse 1000 +
22016,22,2013-10-07 10:18:00,2013-10-07 10:31:00,CRB,Atlantic,Saint Vincent and the Grenadines,vc,-4,Tobago Cays,Fringing,Lesser Antilles,Great Caribbean,Horseshoe Reef,Shallow,Engagement,6,13,0.207,5,15,29.2,"","","","",6,"Anjani Ganase , Ana Herrera",No,No,"",None,"",Yes,Yes,Yes,alt20131007_Caribbean_St.Vincent_Horseshoe.reef_Mayreau.Hotsprings_EngagementD1-,"",Yes,Yes,Yes,none,No,Yes,b,Yes,8-218,Connectivity issues,2013.10.07_Caribbean_St.Vincent,"","",Steep Slope,Hard coral -Montstrea annularis,Moderate,None,None,None,"Large colonies of M. annularis in 5 m depth plus soft corals at deeper depths, 2-3 segments of 3 min long engagement shoots"
22017,22,2013-10-07 11:52:00,2013-10-07 12:19:00,CRB,Atlantic,Saint Vincent and the Grenadines,vc,-4,Mayreau,Fringing,Lesser Antilles,Great Caribbean,Mayreau Hot Springs,Shallow,Engagement,6,27,0.41,22.5,10,29.1,"","","","",6,"Anjani Ganase , Ana Herrera",No,No,"",None,"",Yes,Yes,Yes,alt20131007_Caribbean_St.Vincent_Horseshoe.reef_Mayreau.Hotsprings_EngagementD1-,"",Yes,Yes,Yes,none,No,Yes,b,Yes,220-493,Connectivity issues,2013.10.07_Caribbean_St.Vincent,"","",Steep Slope,Algae,High,None,None,None,"Lots of current prevented a full engagement shoot. Need to check for a section of continuous shooting.High diversity of algae, hard corals, soft corals and sponges; site of volcanic seeps"
22018,22,2013-10-07 13:30:00,2013-10-07 14:30:00,CRB,Atlantic,Saint Vincent and the Grenadines,vc,-4,Mayreau,Fringing,Lesser Antilles,Great Caribbean,Mayreau Hot Springs,Shallow,Engagement,6,60,1.6,19,15,29.1,"","","","",7,"Pete Dalton, Dominic Bryant",No,No,"",None,"",Yes,Yes,Yes,alt20131007_Caribbean_St.Vincent_Horseshoe.reef_Mayreau.Hotsprings_EngagementD1-,"",Yes,Yes,Yes,none,No,Yes,b,Yes,495-717,Connectivity issues,2013.10.07_Caribbean_St.Vincent,"","",Steep Slope,Algae,High,None,None,None,"High diversity of algae, hard corals, soft corals and sponges; site of volcanic seeps"
22019,22,2013-10-07 15:50:00,2013-10-07 16:26:00,CRB,Atlantic,Saint Vincent and the Grenadines,vc,-5,Mayreau,Fringing,Lesser Antilles,Great Caribbean,Mayreau Hot Springs,Shallow,Engagement,6,36,1.6,8,10,29.3,"","","","",6,"Anjani Ganase , Ana Herrera",No,No,"",None,"",Yes,Yes,Yes,alt20131007_Caribbean_St.Vincent_Horseshoe.reef_Mayreau.Hotsprings_EngagementD1-,"",Yes,Yes,Yes,none,No,Yes,b,Yes,719-1203,Left camera image number out of sync with the other two cameras,2013.10.07_Caribbean_St.Vincent,"","",Steep Slope,Montastraea annularis,High,None,None,None,Large school of Wrasse being chased Jacks. 3 segments of 3 min long engagement shoots
22020,22,2013-10-08 09:46:00,2013-10-08 10:34:00,CRB,Atlantic,Saint Vincent and the Grenadines,vc,-4,Canouan,Fringing,Lesser Antilles,Great Caribbean,Canouan South,Shallow,Scientific,6,48,1.658,12,15,29.4,12'41.074N,61'20.100W,12'41.079N,61'19.221W,7,"Pete Dalton, Dominic Bryant",Yes,Yes,"",2013.10.08_Caribbean_St.Vincent_Canouan.South,"",Yes,Yes,Yes,alt20131009_Caribbean_St.Vincent_Canouan_South_East_North.TXT,"",Yes,Yes,Yes,go-pro,No,Yes,b,No,9-866,Connectivity issues,2013.10.08_Caribbean_St.Vincent,"Orb slihgtly misaligned with scooter body, so IMU angle would not match reef slope","",Gentle Slope,Soft coral/sponge,Moderate,White band,None,None,Dominent HC - Siderastrea sp.
22021,22,2013-10-08 11:52:40,2013-10-08 12:36:53,CRB,Atlantic,Saint Vincent and the Grenadines,vc,-4,Canouan,Fringing,Lesser Antilles,Great Caribbean,Canouan East,Shallow,Scientific,7,44,1.655,12,15,29.5,12'41.957N,61'18.779W,12'42.807N,61'18.720W,6,"Anjani Ganase , Ana Herrera",Yes,No,"",2013.10.08_Caribbean_St.Vincent_Canouan.East,"",Yes,Yes,Yes,alt20131009_Caribbean_St.Vincent_Canouan_South_East_North.TXT,"",Yes,Yes,Yes,none,Yes,Yes,b,Yes,879-1760,"Connectivity between orb B and body, disconnected, sprayed with silicon spray reconnected",2013.10.08_Caribbean_St.Vincent,"","",Very gentle slope,Algae,Low,None,None,None,"Coralline algae, dictyota sp.; Very barren"
22022,22,2013-10-08 13:36:48,2013-10-08 14:11:33,CRB,Atlantic,Saint Vincent and the Grenadines,vc,-4,Canouan,Fringing,Lesser Antilles,Great Caribbean,Canouan North,Shallow,Scientific,7,35,1.097,12,10,28.9,12'44.348N,61'18.938W,12'44.393N,61'19.550W,7,"Pete Dalton, Dominic Bryant",Yes,No,"",2013.10.08_Caribbean_St.Vincent)Canouan_North,"",Yes,Yes,Yes,alt20131009_Caribbean_St.Vincent_Canouan_South_East_North.TXT,"",Yes,Yes,Yes,none,No,Yes,b,Yes,1765-2447,"",2013.10.08_Caribbean_St.Vincent,"","",Gentle Slope,Algae,Moderate,"Yes - White band, sea fans",None,None,High abundance of sponges and soft corals
22023,22,2013-10-09 10:41:33,2013-10-09 11:28:12,CRB,Atlantic,Saint Vincent and the Grenadines,vc,-4,St. Vincent,Fringing,Lesser Antilles,Great Caribbean,St. Vincent West,Shallow,Scientific,8,47,1.416,12,15,29.5,13'14.824N,61'16.402W,13'14.357N,61'16.793W,6,"Anjani Ganase , Ana Herrera",No,No,"",2013.10.09_Caribbean_St.Vincent_St.Vincent.West,"",Yes,Yes,Yes,alt20131009_Caribbean_St.Vincent_West_Southwest_South_d19-21.TXT,"",Yes,Yes,Yes,none,Yes,Yes,b,Yes,7-792,"",2013.10.09_Caribbean_St.Vincent,"","",Steep slope,Algae,Abundance of medium and small fish,Yellow spot disease in Faveolate," soft corals",None,"Yes - garbage, line, nets rope"
